关键字,搜索日期,用户ID,用户昵称,微博时间,发自,内容,转发,评论,点赞,博文地址,博主首页
MU5735,2022-03-21,3670754273,伊卡洛斯尹,2022年03月21日 22:59,OnePlus 7T,#mu5735#刚看过这个电影，希望找到黑匣子查清楚事情真想,,,2,https://s.weibo.com/weibo?q=%23mu5735%23
MU5735,2022-04-02,3604378011,中国新闻社,2022年04月02日 14:57,微博 weibo.com,#MU5735事故#【#藤县倡议群众减少前往事故现场聚集吊唁#】藤县应急处置指挥部2日发布倡议书。其中称，“3·21”东航MU5735航空器飞行事故发生以来，各地群众和广大网友怀着无比沉痛的心情，自发或委托他人前来事故现场敬献鲜花，表达对遇难同胞的深切哀悼。连日来，随着祭祀鲜花、投递人员源源不断大量涌入，狭小的山村已难以承受越来越大的环境压力，当地群众的生产生活秩序也迟迟难以从事发后的紧张状态中恢复正常。倡议书称，清明将至，我们充分理解大家继续对遇难同胞表达哀思的真切心情，但为了避免不必要的人员聚集，减少对当地群众日常生产生活秩序的干扰，降低疫情传播风险，我们已经在“藤县融媒”微信公众号、“今日藤县”微信公众号开通了网络祭祀平台，希望大家在线上进行祭祀、表达哀思，尽量减少前往事故现场聚集吊唁、尽量减少通过网购鲜花快递代祭、尽量减少委托他人到事故现场举行祭祀等活动。（宋宇晟） 收起d,,2,9,//weibo.com/3604378011/LmA7Dx0pa?refer_flag=1001030103_javascript:void(0);https://s.weibo.com/weibo?q=%23MU5735%E4%BA%8B%E6%95%85%23https://s.weibo.com/weibo?q=%23%E8%97%A4%E5%8E%BF%E5%80%A1%E8%AE%AE%E7%BE%A4%E4%BC%97%E5%87%8F%E5%B0%91%E5%89%8D%E5%BE%80%E4%BA%8B%E6%95%85%E7%8E%B0%E5%9C%BA%E8%81%9A%E9%9B%86%E5%90%8A%E5%94%81%23
MU5735,2022-04-02,2615417307,凤凰网,2022年04月02日 14:56,微博 weibo.com,【#东航MU5735一个黑匣子已送至华盛顿# 美国调查人员启程来华】据《华盛顿邮报》4月2日报道，“3·21”东航MU5735航空器飞行事故中的一部黑匣子，已被送往美国华盛顿，将由美方协助调取数据。同时，美国国家运输安全委员会（NTSB）的调查团队，也已启程赴华。据报道，这次送往华盛顿的黑匣子为驾驶舱话音记录器（Cockpit Voice Recorder，CVR），主要记录机组人员和地面人员的通话、机组人员之间的对话以及驾驶舱内出现的各种音响。O东航MU5735的一个黑匣子已送至华盛顿 美国调查人员启程来华 收起d,76,426,2266,//weibo.com/2615417307/LmA7qfiJQ?refer_flag=1001030103_https://s.weibo.com/weibo?q=%23%E4%B8%9C%E8%88%AAMU5735%E4%B8%80%E4%B8%AA%E9%BB%91%E5%8C%A3%E5%AD%90%E5%B7%B2%E9%80%81%E8%87%B3%E5%8D%8E%E7%9B%9B%E9%A1%BF%23javascript:void(0);http://t.cn/A66WgJne
MU5735,2022-04-02,7017592939,想颖子,2022年04月02日 14:49,vivo X27,#MU5735航班上人员已全部遇难#奇迹去哪了132个人啊痛心，希望老天爷下辈子好好爱他们别在让他们受苦了,,,17,https://s.weibo.com/weibo?q=%23MU5735%E8%88%AA%E7%8F%AD%E4%B8%8A%E4%BA%BA%E5%91%98%E5%B7%B2%E5%85%A8%E9%83%A8%E9%81%87%E9%9A%BE%23
MU5735,2022-04-02,1806128454,凤凰网视频,2022年04月02日 14:43,微博 weibo.com,【#东航MU5735一个黑匣子已送到华盛顿#】#美国国家运输安全调查小组启程来华#  据路透社4月1日报道，东航MU5735坠机事故中的一部黑匣子（驾驶舱话音记录器），已被送至美国华盛顿，将由美方协助调取数据。同时，美国国家运输安全委员会的调查团队，也已启程前往中国协助调查。他们无需隔离就可以直接开始工作，但将严格遵守中国防疫制度，严格限制与调查以外人员的接触。（环球时报） 收起d,290,2161,19694,https://s.weibo.com/weibo?q=%23%E7%BE%8E%E5%9B%BD%E5%9B%BD%E5%AE%B6%E8%BF%90%E8%BE%93%E5%AE%89%E5%85%A8%E8%B0%83%E6%9F%A5%E5%B0%8F%E7%BB%84%E5%90%AF%E7%A8%8B%E6%9D%A5%E5%8D%8E%23//weibo.com/1806128454/LmA29n4Jo?refer_flag=1001030103_https://s.weibo.com/weibo?q=%23%E4%B8%9C%E8%88%AAMU5735%E4%B8%80%E4%B8%AA%E9%BB%91%E5%8C%A3%E5%AD%90%E5%B7%B2%E9%80%81%E5%88%B0%E5%8D%8E%E7%9B%9B%E9%A1%BF%23javascript:void(0);
MU5735,2022-04-02,1648119052,山西消防,2022年04月02日 14:29,微博 weibo.com,【全国安全生产电视电话会议在京召开】 “3·21”东航MU5735航空器飞行事故发生后，党中央高度重视，中共中央总书记、国家主席、中央军委主席习近平立即作出重要指示，要求全力组织搜救，妥善处置善后，并委派国务院领导同志赴广西梧州指导工作，3月24日又专门对安全生产作出重要指示，31日主持召开中央政治局常委会会议听取应急处置情况汇报，专题研究部署下一步工作，并发表重要讲话。O全国安全生产电视电话会议在京召开 收起d,,,2,//weibo.com/1648119052/LmzW5dsWM?refer_flag=1001030103_http://t.cn/A66WlT1ejavascript:void(0);
MU5735,2022-04-02,2129452154,三峡日报,2022年04月02日 14:04,iPhone客户端,【#东航MU5735一个黑匣子已送至华盛顿# 美国调查人员启程来华】据《华盛顿邮报》4月2日报道，“3·21”东航MU5735航空器飞行事故中的一部黑匣子，已被送往美国华盛顿，将由美方协助调取数据。据报道，这次送往华盛顿的黑匣子为驾驶舱话音记录器（Cockpit Voice Recorder，CVR），主要记录机组人员和地面人员的通话、机组人员之间的对话以及驾驶舱内出现的各种音响。同时，美国国家运输安全委员会（NTSB）的调查团队，也已启程前往中国协助调查。NTSB也在推特上证实，他们无需隔离就可以直接开始工作，但将严格遵守中国防疫制度，严格限制与调查以外人员的接触。O东航MU5735的一个黑匣子已送至华盛顿，美国调查人员启程来华 @极目新闻 收起d,1,,3,//weibo.com/2129452154/LmzLXzMHM?refer_flag=1001030103_//weibo.com/n/%E6%9E%81%E7%9B%AE%E6%96%B0%E9%97%BBhttps://s.weibo.com/weibo?q=%23%E4%B8%9C%E8%88%AAMU5735%E4%B8%80%E4%B8%AA%E9%BB%91%E5%8C%A3%E5%AD%90%E5%B7%B2%E9%80%81%E8%87%B3%E5%8D%8E%E7%9B%9B%E9%A1%BF%23http://t.cn/A66WBwU0javascript:void(0);
MU5735,2022-04-02,6485617783,观察者网新闻客户端,2022年04月02日 14:00,微博 weibo.com,【MU5735航班的一个黑匣子已经送到美国实验室】据路透社4月1日报道，美国国家运输安全委员会（NTSB）当天称，他们正在华盛顿协助中方下载“3·21”东航MU5735航空器飞行事故的驾驶舱话音记录器数据。报道称，MU5735航班的驾驶舱话音记录器已经送到华盛顿NTSB实验室。驾驶舱语音记录器有可能为调查人员提供航班上三名飞行员的交流细节。（环球时报） 收起d,1,3,10,javascript:void(0);//weibo.com/6485617783/LmzKl7XnU?refer_flag=1001030103_
MU5735,2022-04-02,3904119702,太原理工大学团委,2022年04月02日 14:00,微博网页版,#学习天天见# 太原理工大学 3月31日，中共中央政治局常务委员会3月31日召开会议，听取“3·21”东航MU5735航空器飞行事故应急处置情况的汇报，就做好下一步工作作出部署。中共中央总书记习近平主持会议并发表重要讲话。会议指出，“3·21”东航MU5735航空器飞行事故发生后，党中央高度重视，习近平总书记立即作出重要指示，强调要立即启动应急机制，全力组织搜救，妥善处置善后，尽快查明原因，做好遇难者家属安抚和服务工作。各有关方面闻令而动、快速响应，组织民航、应急、公安、军队、卫健和广西等各方面力量，按照“统一指挥、分工负责、深入细致、科学有序”总体要求，全面做好有关工作。目前，善后处置、事故调查等工作正在有序进行。会议强调，这次事故导致机上132名人员不幸遇难，我们深感痛心。要坚持人民至上、生命至上，深入细致做好善后处置工作，再接再厉、善始善终。要继续做好遇难者遗骸遗物整理、移交等工作，给逝者以尊严、给家属以慰藉。要加大遇难者家属帮扶救济工作力度，让遇难者家属安心。各有关方面要科学有序开展事故调查，组织各方面专家综合分析飞机数据和各类物料证据，尽快查明事故原因和性质。要平稳有序做好后续信息发布工作，按照及时、准确、公开、透明原则，持续发布信息，积极回应社会关切。会议指出，要坚持统筹发展和安全，发展决不能以牺牲安全为代价，各方面一定要深刻吸取教训、举一反三，进一步健全安全生产责任制，抓好安全生产责任落实，在全国全面开展安全生产专项大检查，全面排查整治风险隐患，最大限度防范遏制各类事故发生，保持社会大局稳定。因责任不落实、措施不到位、排查整治流于形式等导致发生事故的，不仅要追究直接责任人员的责任，对相关领导也要严肃追责问责。via：新华社 收起d,,,1,javascript:void(0);https://s.weibo.com/weibo?q=%23%E5%AD%A6%E4%B9%A0%E5%A4%A9%E5%A4%A9%E8%A7%81%23//weibo.com/3904119702/LmzKl7WO1?refer_flag=1001030103_https://huati.weibo.com/113271
MU5735,2022-04-02,7512478671,海客视频,2022年04月02日 13:58,微博 weibo.com,【外媒：美国国家运输安全委员会称，正协助下载东航黑匣子数据】#美方称正协助下载东航黑匣子数据# 据路透社4月1日报道，美国国家运输安全委员会(NTSB)当天称，他们正在华盛顿协助中方下载“3·21”东航MU5735航空器飞行事故的驾驶舱话音记录器数据。报道称，MU5735航班的驾驶舱话音记录器已经送到华盛顿NTSB实验室。驾驶舱语音记录器有可能为调查人员提供航班上三名飞行员的交流细节。NTSB还称，一个由三名调查人员组成的小组已前往中国协助调查。他们是乘商业航班前往中国的。目前还不清楚调查人员是否将前往坠机现场，也不清楚将在中国停留多久，但他们有可能会在中国待几个星期。此外，来自波音公司的一个小组也正前往中国协助调查。NTSB日前宣布，准备来华参与调查“3·21”东航MU5735航空器飞行事故的美国调查团队已获得中国签证，希望在本周启程前往中国。对于“中方是否已经向NTSB调查人员发放签以及是否需要隔离”的有关问询，中国外交部发言人赵立坚4月1日在例行记者会上表示，不掌握有关情况。公开资料显示，NTSB是一个独立的美国联邦机构，负责调查和确定每起美国民用航空事故的可能原因，也负责调查公路、铁路、海运等其他交通方式的重大事故。由于美国是全球民用航空器的主要制造国之一，NTSB参与了大量国际飞行事故调查。 （环球时报） 收起d,,,2,javascript:void(0);https://s.weibo.com/weibo?q=%23%E7%BE%8E%E6%96%B9%E7%A7%B0%E6%AD%A3%E5%8D%8F%E5%8A%A9%E4%B8%8B%E8%BD%BD%E4%B8%9C%E8%88%AA%E9%BB%91%E5%8C%A3%E5%AD%90%E6%95%B0%E6%8D%AE%23//weibo.com/7512478671/LmzJKtl1I?refer_flag=1001030103_
MU5735,2022-04-02,5890552914,看空天,2022年04月02日 13:58,微博 weibo.com,#航空快讯# 【NTSB：MU5735舱音记录仪已送至华盛顿】美国联邦政府的独立调查机构国家运输安全委员会(NTSB)在推特上表示，MU5735航班的舱音记录仪（CVR）已经送到位于华盛顿的NTSB实验室，NTSB将协助中国民航局安全调查人员下载相关数据。同时还向中国派出一组美国调查员。　　星期五早些时候，NTSB说，一个由三名调查人员组成的小组已前往中国协助调查。NTSB说：“调查人员将限制与调查之外人员的互动，与北京奥运会的安全程序类似，这将让他们得以无需隔离而立即开始工作。”　　小组成员包括获得认证的美国代表萨蒂娅·席尔瓦(Sathya Silva)，她是NTSB的航空事故高级调查员。　　NTSB发言人说，美国小组将乘商业航班前往中国。目前还不清楚他们是否将前往坠机现场，也不清楚他们将在中国停留多久，但是他们有可能会在中国呆几个星期。他们将参照冬奥闭环模式开展工作，减少与外界接触，因此可以无需隔离并立即展开工作。　　NTSB还说，来自波音公司的一个小组也正前往中国协助调查。　　按照国际协议，NTSB有权利参与调查，因为这架飞机是在美国设计和制造的。 收起d,,,赞,//weibo.com/5890552914/LmzJEkppK?refer_flag=1001030103_javascript:void(0);https://s.weibo.com/weibo?q=%23%E8%88%AA%E7%A9%BA%E5%BF%AB%E8%AE%AF%23
MU5735,2022-04-02,6291165361,广西生态环境,2022年04月02日 13:44,,【全国安全生产电视电话会议在京召开】“3·21”东航MU5735航空器飞行事故发生后，党中央高度重视，中共中央总书记、国家主席、中央军委主席习近平立即作出重要指示，要求全力组织搜救，妥善处置善后，并委派国务院领导同志赴广西梧州指导工作，3月24日又专门对安全生产作出重要指示，31日主持召开中央政治局常委会会议听取应急处置情况汇报，专题研究部署下一步工作，并发表重要讲话。O全国安全生产电视电话会议在京召开 收起d,,,赞,http://t.cn/A66WBhfNjavascript:void(0);//weibo.com/6291165361/LmzE5duMh?refer_flag=1001030103_
MU5735,2022-04-02,7709028911,幽灵公主A1,2022年04月02日 13:42,微博网页版,英媒：MU5735航班的一部黑匣子已经送到美国实验室中国东航MU5735飞行事故搜救任务已基本完成，有关两部黑匣子的解码工作，有英媒称，其中一部已经送到美国实验室。据英媒路透社4月1日报道，美国国家运输安全委员会（NTSB）当天称，他们正在华盛顿协助中方下载“3·21”东航MU5735航空器飞行事故的驾驶舱话音记录器数据。报道称，MU5735航班的驾驶舱话音记录器已经送到华盛顿NTSB实验室。驾驶舱语音记录器有可能为调查人员提供航班上三名飞行员的交流细节。NTSB还称，一个由三名调查人员组成的小组已前往中国协助调查。他们是乘商业航班前往中国的。目前还不清楚调查人员是否将前往坠机现场，也不清楚将在中国停留多久，但他们有可能会在中国待几个星期。此外，来自波音公司的一个小组也正前往中国协助调查。NTSB日前宣布，准备来华参与调查“3·21”东航MU5735航空器飞行事故的美国调查团队已获得中国签证，希望在本周启程前往中国。对于“中方是否已经向NTSB调查人员发放签以及是否需要隔离”的有关问询，中国外交部发言人赵立坚4月1日在例行记者会上表示，不掌握有关情况。公开资料显示，NTSB是一个独立的美国联邦机构，负责调查和确定每起美国民用航空事故的可能原因，也负责调查公路、铁路、海运等其他交通方式的重大事故。由于美国是全球民用航空器的主要制造国之一，NTSB参与了大量国际飞行事故调查。3月31日，中国民航局航空安全办公室主任朱涛在新闻发布会上表示，事故发生后，全体应急处置指挥人员和现场搜救人员全力开展应急处置工作，7天完成两部黑匣子搜寻，8天完成全部遇难旅客的身份鉴定和DNA检测比对工作。目前，指挥部的主要搜救任务已经基本完成朱涛表示，随着搜救工作接近尾声，现已进入到事故技术分析和调查取证阶段，根据国际民航公约附件和中国民航规章相关要求，将在事发30天内完成初步调查报告，全部调查结束后将向公众公布完整的调查报告。 收起d,,,赞,//weibo.com/7709028911/LmzD8lUOB?refer_flag=1001030103_javascript:void(0);
MU5735,2022-04-02,7319627924,每日财报网,2022年04月02日 13:25,HUAWEI P30 Pro,【#东航坠机事件后的心理援助#】3月21日下午，东航MU5735航班在广西梧州市藤县境内坠落。飞机坠落带来的伤害，如同陨石砸进大海，荡起一圈一圈的波纹，以家属为中心，层层展开，对救援人员、心理工作者、航空从业人员，甚至普通民众，都带来深浅不一的心理创伤。事发后2小时内，一条心理援助热线开通，一支53人的心理援助队伍也在当晚开始行动。截至3月30日，心理援助队累计开展心理评估7926人次、心理辅导2917人次。心理干预人员在倾听遇难者家属倾诉的时候，如果过度地共情，会出现替代性创伤。“为了防止替代性创伤，在送别家属，离开救援现场后，心理干预团队成员也要完成一次属于自己的结束仪式，让这次行动成为团队成员自我修复和提升心理韧性的机会。”“如果套用托尔斯泰的一句话，可以说，有创伤的家庭各有各的创伤程度。”中国科学院心理研究所高级工程师吴坎坎说，对于90%左右的家庭，后续康复大概需要三个月到半年时间，还有10%左右的家庭，会超过半年甚至需要数年才能逐渐恢复......戳文章↓↓↓ OMU5735坠落后的倾听 收起d,,,1,//weibo.com/7319627924/Lmzwd4nqJ?refer_flag=1001030103_http://t.cn/A66WWQpwhttps://s.weibo.com/weibo?q=%23%E4%B8%9C%E8%88%AA%E5%9D%A0%E6%9C%BA%E4%BA%8B%E4%BB%B6%E5%90%8E%E7%9A%84%E5%BF%83%E7%90%86%E6%8F%B4%E5%8A%A9%23javascript:void(0);
MU5735,2022-04-02,1817462514,昆明检察,2022年04月02日 13:08,微博 weibo.com,【贯彻落实习近平重要指示精神 全国安全生产电视电话会议在京召开】 “3·21”东航MU5735航空器飞行事故发生后，党中央高度重视，中共中央总书记、国家主席、中央军委主席习近平立即作出重要指示，要求全力组织搜救，妥善处置善后，并委派国务院领导同志赴广西梧州指导工作，3月24日又专门对安全生产作出重要指示，31日主持召开中央政治局常委会会议听取应急处置情况汇报，专题研究部署下一步工作，并发表重要讲话。 收起d,2,,5,//weibo.com/1817462514/LmzpcCoXs?refer_flag=1001030103_javascript:void(0);
MU5735,2022-04-02,2830656122,西夏区发改局,2022年04月02日 13:03,微博 weibo.com,紧绷思想之弦  从严从实从细统筹疫情防控和安全生产各项任务落到实处     为进一步强化疫情防控和安全生产工作的责任感紧迫感，确保辖区企业安全生产，自3月24日起，西夏区发改局及时向辖区企业下发文件《关于进一步加强园区企业疫情防控工作的通知》《关于进一步做好清明、“五一”节假日期间安全生产和疫情防控的通知》，督促各企业要对节日期间的安全生产和疫情防控工作进行精心安排、周密部署，切实把工作扛在肩上，抓在手上，落实在行动上，确保节假日期间不发生重大安全生产事故。       为强化企业主体责任，细化疫情防控和安全生产各项措施，督促各项制度落实到位，自4月1日开始，西夏区发改局组织工作人员对宁夏赛马水泥有限公司、国家管网西气东输银川作业区、宁夏天长民爆器材专营有限责任公司等5家重点企业开展节前安全生产和疫情防控检查，从主动识别应对疫情防控期间企业安全生产的新风险新隐患、重视做好疫情防控期间重点场所安全防范和压紧压实疫情防控责任等方面认真检查了企业落实情况和相关资料，详细了解了企业生产物资、防疫物资和应急物资的储备情况。要求企业做到“四个坚持”统筹安全生产和疫情防控工作，一要坚持隐患排查，筑牢安全“防火墙”，以“3·21”东航MU5735航空器飞行事故为警示，要举一反三全面排查整治重大安全风险隐患，坚决遏制重特大事故发生；二要坚持“一把手”亲自抓，健全责任体系，提高安全意识，落实安全责任；三要坚持宣传引导，当好安全“防护员”，做好外来人员“两码”查验，测温登记，外来物品管控，做好节日期间外来人员报备；四要坚持值班值守，加强巡查，建立健全应急救援机制，确保节日期间的安全生产。 收起d,,,赞,javascript:void(0);//weibo.com/2830656122/LmznmC8Kw?refer_flag=1001030103_
MU5735,2022-04-02,2806170583,腾讯新闻,2022年04月02日 13:00,微博视频号,【波音真的是“灾难循环”吗？解析世界空难4大原因】“3·21”东航MU5735航空器飞行事故中，执飞航班的波音成为关注焦点之一。从2006年开始，每隔1-2年，就有“波音失事”的事故和报道。波音事故率真的高吗？根据2年的统计数据来看，波音不是发生事故次数最多的公司，但却 是事故死亡人数最多的。另据数据统计，超一半的致命事故发生在最后进近和着陆阶段。那么，背后的原因是什么？L动解丨波音真的是“灾难循环”吗？ 收起d,1,,1,javascript:void(0);http://t.cn/A66WQE6T//weibo.com/2806170583/LmzlYk9C5?refer_flag=1001030103_
MU5735,2022-04-02,1814833884,yuzhoujufu,2022年04月02日 12:59,iPhone客户端,🌸 2022年3月，历史上极不普通的一个月，钢铁枪炮在黑海以北轰鸣，那位在网传照片里总是骑着头熊的人，约莫不会想到，自己的特殊军事行动竟会持续一个月。俄罗斯和乌克兰都有着美丽的山水。中国北方阳春大雪，南方则刚刚经历一场大暴雨，模糊的雨幕下，人们站在MU5735的残骸旁潸然泪下。人生无常。真正的送别没有长亭古道，没有劝君更尽一杯酒，就是在一个和平时一样的日子，有的人留在了昨天。 新冠病毒的反反复复，让人精神疲惫。也在考验社会的免疫力。我们对自己活着这件事情实在太习惯了，而凡是习惯了的东西，就很难想象有朝一日会失去。想起《西藏生死书》里的喇嘛，每晚睡前会把今天喝水的杯子洗干净后倒扣在桌子上，因为他们不确定明天是否还会活着。很是敬佩能做到这种了生死的态度。认真思考死亡，就好像把人生的边界勘察一番，看到人生的全景和限度，然后形成一种豁达的胸怀，在沉浮人世的同时，也能跳出来加以审视。所有的感情，都来自于生活，所有的经济学理论，也源自生活。你要和别人多沟通，多交流，在社会上多看多研究，结合自己的工作经验，人生感悟。尼采说：对待生命，不妨大胆一点，因为我们终将失去它。 2深圳 收起d,,,赞,http://t.cn/RTv4Kyo//weibo.com/1814833884/LmzlAEvVY?refer_flag=1001030103_javascript:void(0);
MU5735,2022-04-02,6373520800,湛江知,2022年04月02日 12:47,微博 weibo.com,中共中央政治局常务委员会召开会议 习近平主持会议　　新华社北京3月31日电  中共中央政治局常务委员会3月31日召开会议，听取“3·21”东航MU5735航空器飞行事故应急处置情况的汇报，就做好下一步工作作出部署。中共中央总书记习近平主持会议并发表重要讲话。　　会议指出，“3·21”东航MU5735航空器飞行事故发生后，党中央高度重视，习近平总书记立即作出重要指示，强调要立即启动应急机制，全力组织搜救，妥善处置善后，尽快查明原因，做好遇难者家属安抚和服务工作。各有关方面闻令而动、快速响应，组织民航、应急、公安、军队、卫健和广西等各方面力量，按照“统一指挥、分工负责、深入细致、科学有序”总体要求，全面做好有关工作。目前，善后处置、事故调查等工作正在有序进行。　　会议强调，这次事故导致机上132名人员不幸遇难，我们深感痛心。要坚持人民至上、生命至上，深入细致做好善后处置工作，再接再厉、善始善终。要继续做好遇难者遗骸遗物整理、移交等工作，给逝者以尊严、给家属以慰藉。要加大遇难者家属帮扶救济工作力度，让遇难者家属安心。各有关方面要科学有序开展事故调查，组织各方面专家综合分析飞机数据和各类物料证据，尽快查明事故原因和性质。要平稳有序做好后续信息发布工作，按照及时、准确、公开、透明原则，持续发布信息，积极回应社会关切。　　会议指出，要坚持统筹发展和安全，发展决不能以牺牲安全为代价，各方面一定要深刻吸取教训、举一反三，进一步健全安全生产责任制，抓好安全生产责任落实，在全国全面开展安全生产专项大检查，全面排查整治风险隐患，最大限度防范遏制各类事故发生，保持社会大局稳定。因责任不落实、措施不到位、排查整治流于形式等导致发生事故的，不仅要追究直接责任人员的责任，对相关领导也要严肃追责问责。　　会议还研究了其他事项。来源： 新华网 收起d,,,赞,javascript:void(0);//weibo.com/6373520800/LmzgOhYw7?refer_flag=1001030103_
MU5735,2022-04-02,5883677894,券商中国,2022年04月02日 12:47,iPhone客户端,【美国国家运输安全委员会称正协助下载东航黑匣子数据】据环球时报援引路透社报道，美国国家运输安全委员会(NTSB)当天称，他们正在华盛顿协助中方下载“3·21”东航MU5735航空器飞行事故的驾驶舱话音记录器数据。报道称，MU5735航班的驾驶舱话音记录器已经送到华盛顿NTSB实验室。驾驶舱语音记录器有可能为调查人员提供航班上三名飞行员的交流细节。 收起d,4,,5,javascript:void(0);//weibo.com/5883677894/LmzgN8f6F?refer_flag=1001030103_
MU5735,2022-04-02,5832321505,海关发布,2022年04月02日 12:47,微博 weibo.com,【开展安全大检查】“3·21”东航MU5735航空器飞行事故发生后，党中央高度重视，中共中央总书记、国家主席、中央军委主席习近平立即作出重要指示强调，管行业必须管安全，管业务必须管安全，管生产经营必须管安全。各级党委和政府要坚持以人民为中心的发展思想，坚持人民至上、生命至上，统筹发展和安全，始终保持如履薄冰的高度警觉，做好安全生产各项工作，决不能麻痹大意、掉以轻心。各级党政主要负责同志要亲力亲为、靠前协调，其他负责同志要认真履行各自岗位的安全职责，层层落实到基层一线。各地海关深入开展安全大检查，责任到位、措施到位，夯实安全生产基础。O开展安全大检查 收起d,,,4,//weibo.com/5832321505/LmzgI3xTw?refer_flag=1001030103_javascript:void(0);http://t.cn/A66Wu4aO
MU5735,2022-04-02,2121496817,草原书怀-财经讯息,2022年04月02日 12:37,华为Mate30E Pro 5G,转发【外媒：MU5735航班的一个黑匣子已经送到美国实验室】据路透社4月1日报道，美国国家运输安全委员会(NTSB)当天称，他们正在华盛顿协助中方下载“3·21”东航MU5735航空器飞行事故的驾驶舱话音记录器数据。报道称，MU5735航班的驾驶舱话音记录器已经送到华盛顿NTSB实验室。驾驶舱语音记录器有可能为调查人员提供航班上三名飞行员的交流细节。       NTSB还称，一个由三名调查人员组成的小组已前往中国协助调查。他们是乘商业航班前往中国的。目前还不清楚调查人员是否将前往坠机现场，也不清楚将在中国停留多久，但他们有可能会在中国待几个星期。此外，来自波音公司的一个小组也正前往中国协助调查。（李萌 环球时报）O外媒：MU5735航班的一个黑匣子已经送到美国实验室 收起d,,,赞,javascript:void(0);http://t.cn/A66WmT7Ghttps://huati.weibo.com/56318//weibo.com/2121496817/LmzcY6X1M?refer_flag=1001030103_
MU5735,2022-04-02,6068931094,体育不过是个圈,2022年04月02日 12:27,微博 weibo.com,【全国安全生产电视电话会议在京召开】来源： 新华网 新华社北京4月1日电 “3·21”东航MU5735航空器飞行事故发生后，党中央高度重视，中共中央总书记、国家主席、中央军委主席习近平立即作出重要指示，要求全力组织搜救，妥善处置善后，并委派国务院领导同志赴广西梧州指导工作，3月24日又专门对安全生产作出重要指示，31日主持召开中央政治局常委会会议听取应急处置情况汇报，专题研究部署下一步工作，并发表重要讲话。新华网>>O全国安全生产电视电话会议在京召开 收起d,,,赞,//weibo.com/6068931094/Lmz8S2UrT?refer_flag=1001030103_javascript:void(0);http://t.cn/A66WNaCq
MU5735,2022-04-02,2636859940,凤凰金羽飞,2022年04月02日 12:18,微博 weibo.com,【外媒：美国国家运输安全委员会称，正协助下载东航黑匣子数据】据路透社4月1日报道，美国国家运输安全委员会(NTSB)当天称，他们正在华盛顿协助中方下载“3·21”东航MU5735航空器飞行事故的驾驶舱话音记录器数据。 报道称，MU5735航班的驾驶舱话音记录器已经送到华盛顿NTSB实验室。驾驶舱语音记录器有可能为调查人员提供航班上三名飞行员的交流细节。 NTSB还称，一个由三名调查人员组成的小组已前往中国协助调查。 收起d,,,赞,javascript:void(0);//weibo.com/2636859940/Lmz5hcz90?refer_flag=1001030103_
MU5735,2022-04-02,5694018825,-小胖墩儿不胖-,2022年04月02日 12:15,荣耀V30 5G,遇见西南医科大的时光致哀东航MU5735：愿逝者安息，生者坚强谁也没有想到，这是一次没有归程的航行。虽然我们不曾放弃搜救。但是，我们必须接受这个残酷的现实——东航MU5735上132条鲜活的生命，还是带着亲人久久不能愈合的伤痛，离开了这个世界。奇迹没有出现，悲伤没有消散。哪怕暴雨如注，也流不尽悲痛。核心搜救区附近的祭奠台，摆满了悼念的鲜花和水果，这是亲人合着泪水的哀思。@共青团西南医科大学委员会微博 2泸州·西南医科大学城北校区 收起d,,1,赞,http://t.cn/A6xp8PoY//weibo.com/n/%E5%85%B1%E9%9D%92%E5%9B%A2%E8%A5%BF%E5%8D%97%E5%8C%BB%E7%A7%91%E5%A4%A7%E5%AD%A6%E5%A7%94%E5%91%98%E4%BC%9A%E5%BE%AE%E5%8D%9Ahttps://huati.weibo.com/3815891//weibo.com/5694018825/Lmz3HDpJ8?refer_flag=1001030103_javascript:void(0);
MU5735,2022-04-02,1680685707,云财经,2022年04月02日 12:14,微博网页版,实时快报：【#美国国家运输安全委员会称正协助下载东航黑匣子数据#】云财经讯，据环球时报援引路透社报道，美国国家运输安全委员会(NTSB)当天称，他们正在华盛顿协助中方下载“3·21”东航MU5735航空器飞行事故的驾驶舱话音记录器数据。报道称，MU5735航班的驾驶舱话音记录器已经送到华盛顿NTSB实验室。驾驶舱语音记录器有可能为调查人员提供航班上三名飞行员的交流细节。 收起d,,,赞,javascript:void(0);https://s.weibo.com/weibo?q=%23%E7%BE%8E%E5%9B%BD%E5%9B%BD%E5%AE%B6%E8%BF%90%E8%BE%93%E5%AE%89%E5%85%A8%E5%A7%94%E5%91%98%E4%BC%9A%E7%A7%B0%E6%AD%A3%E5%8D%8F%E5%8A%A9%E4%B8%8B%E8%BD%BD%E4%B8%9C%E8%88%AA%E9%BB%91%E5%8C%A3%E5%AD%90%E6%95%B0%E6%8D%AE%23//weibo.com/1680685707/Lmz3Dwn4y?refer_flag=1001030103_
